folio,Suma de numeroPago,Year,Quarter,Month,Day,Suma de montoEsperado,Suma de montoRecibido
518,8,2025,Qtr 2,June,15,"$670,00","$0,00"
518,9,2025,Qtr 2,June,22,"$670,00","$0,00"
518,10,2025,Qtr 2,June,29,"$670,00","$0,00"
518,11,2025,Qtr 3,July,6,"$670,00","$0,00"
518,12,2025,Qtr 3,July,13,"$670,00","$0,00"
518,13,2025,Qtr 3,July,20,"$670,00","$0,00"
518,14,2025,Qtr 3,July,27,"$670,00","$0,00"
518,15,2025,Qtr 3,August,3,"$670,00","$0,00"
518,16,2025,Qtr 3,August,10,"$670,00","$0,00"
518,17,2025,Qtr 3,August,17,"$670,00","$0,00"
518,18,2025,Qtr 3,August,24,"$670,00","$0,00"
518,19,2025,Qtr 3,August,31,"$670,00","$0,00"
518,20,2025,Qtr 3,September,7,"$670,00","$0,00"
518,21,2025,Qtr 3,September,14,"$670,00","$0,00"
518,22,2025,Qtr 3,September,21,"$670,00","$0,00"
518,23,2025,Qtr 3,September,28,"$670,00","$0,00"
518,24,2025,Qtr 4,October,5,"$670,00","$0,00"
518,25,2025,Qtr 4,October,12,"$670,00","$0,00"
518,26,2025,Qtr 4,October,19,"$670,00","$0,00"
522,0,2026,Qtr 1,February,1,"$799,00","$799,00"
522,1,2026,Qtr 1,February,8,"$233,85","$233,85"
522,2,2026,Qtr 1,February,15,"$233,85","$233,85"
522,3,2026,Qtr 1,February,22,"$233,85","$250,00"
522,4,2026,Qtr 1,March,1,"$233,85","$233,85"
522,5,2026,Qtr 1,March,8,"$233,85","$0,00"
522,6,2026,Qtr 1,March,15,"$233,85","$0,00"
522,7,2026,Qtr 1,March,22,"$233,85","$0,00"
522,8,2026,Qtr 1,March,29,"$233,85","$0,00"
522,9,2026,Qtr 2,April,5,"$233,85","$0,00"
522,10,2026,Qtr 2,April,12,"$233,85","$0,00"
522,11,2026,Qtr 2,April,19,"$233,85","$0,00"
522,12,2026,Qtr 2,April,26,"$233,85","$0,00"
522,13,2026,Qtr 2,May,3,"$233,85","$0,00"
522,14,2026,Qtr 2,May,10,"$233,85","$0,00"
522,15,2026,Qtr 2,May,17,"$233,85","$0,00"
522,16,2026,Qtr 2,May,24,"$233,85","$0,00"
522,17,2026,Qtr 2,May,31,"$233,85","$0,00"
527,0,2025,Qtr 4,October,6,"$1249,00","$1249,00"
527,1,2025,Qtr 4,October,13,"$309,00","$309,00"
527,2,2025,Qtr 4,October,20,"$309,00","$309,00"
527,3,2025,Qtr 4,October,27,"$309,00","$309,00"
527,4,2025,Qtr 4,November,3,"$309,00","$309,00"
527,5,2025,Qtr 4,November,10,"$309,00","$309,00"
527,6,2025,Qtr 4,November,17,"$309,00","$309,00"
527,7,2025,Qtr 4,November,24,"$309,00","$309,00"
527,8,2025,Qtr 4,December,1,"$309,00","$309,00"
527,9,2025,Qtr 4,December,8,"$309,00","$309,00"
527,10,2025,Qtr 4,December,15,"$309,00","$309,00"
527,11,2025,Qtr 4,December,22,"$309,00","$309,00"
527,12,2025,Qtr 4,December,29,"$309,00","$309,00"
527,13,2026,Qtr 1,January,5,"$309,00","$309,00"
527,14,2026,Qtr 1,January,12,"$309,00","$309,00"
527,15,2026,Qtr 1,January,19,"$309,00","$309,00"
527,16,2026,Qtr 1,January,26,"$309,00","$309,00"
527,17,2026,Qtr 1,February,2,"$309,00","$309,00"
527,18,2026,Qtr 1,February,9,"$309,00","$309,00"
527,19,2026,Qtr 1,February,16,"$309,00","$309,00"
527,20,2026,Qtr 1,February,23,"$309,00","$309,00"
527,21,2026,Qtr 1,March,2,"$309,00","$309,00"
527,22,2026,Qtr 1,March,9,"$309,00","$309,00"
527,23,2026,Qtr 1,March,16,"$309,00","$309,00"
527,24,2026,Qtr 1,March,23,"$309,00","$309,00"
527,25,2026,Qtr 1,March,30,"$309,00","$309,00"
527,26,2026,Qtr 2,April,6,"$309,00","$309,00"
527,27,2026,Qtr 2,April,13,"$309,00","$309,00"
527,28,2026,Qtr 2,April,20,"$309,00","$309,00"
527,29,2026,Qtr 2,April,27,"$309,00","$0,00"
527,30,2026,Qtr 2,May,4,"$309,00","$0,00"
527,31,2026,Qtr 2,May,11,"$309,00","$0,00"
527,32,2026,Qtr 2,May,18,"$309,00","$0,00"
527,33,2026,Qtr 2,May,25,"$309,00","$0,00"
527,34,2026,Qtr 2,June,1,"$309,00","$0,00"
528,0,2025,Qtr 4,November,25,"$1249,00","$1249,00"
528,1,2025,Qtr 4,December,2,"$376,35","$376,00"
528,2,2025,Qtr 4,December,9,"$376,35","$376,00"
528,3,2025,Qtr 4,December,16,"$376,35","$376,00"
528,4,2025,Qtr 4,December,23,"$376,35","$376,00"
528,5,2025,Qtr 4,December,30,"$376,35","$376,00"
528,6,2026,Qtr 1,January,6,"$376,35","$376,35"
528,7,2026,Qtr 1,January,13,"$376,35","$376,00"
528,8,2026,Qtr 1,January,20,"$376,35","$376,00"
528,9,2026,Qtr 1,January,27,"$376,35","$376,35"
528,10,2026,Qtr 1,February,3,"$376,35","$376,35"
528,11,2026,Qtr 1,February,10,"$376,35","$376,35"
528,12,2026,Qtr 1,February,17,"$376,35","$376,35"
528,13,2026,Qtr 1,February,24,"$376,35","$376,35"
528,14,2026,Qtr 1,March,3,"$376,35","$376,35"
528,15,2026,Qtr 1,March,10,"$376,35","$376,35"
528,16,2026,Qtr 1,March,17,"$376,35","$376,35"
528,17,2026,Qtr 1,March,24,"$376,35","$376,35"
528,18,2026,Qtr 1,March,31,"$376,35","$376,35"
528,19,2026,Qtr 2,April,7,"$376,35","$376,35"
528,20,2026,Qtr 2,April,14,"$376,35","$376,35"
528,21,2026,Qtr 2,April,21,"$376,35","$376,35"
528,22,2026,Qtr 2,April,28,"$376,35","$376,35"
528,23,2026,Qtr 2,May,5,"$376,35","$376,35"
528,24,2026,Qtr 2,May,12,"$376,35","$376,35"
528,25,2026,Qtr 2,May,19,"$376,35","$376,35"
528,26,2026,Qtr 2,May,26,"$376,35","$378,70"
529,0,2025,Qtr 4,December,2,"$799,00","$799,00"
529,1,2025,Qtr 4,December,9,"$233,85","$234,00"
529,2,2025,Qtr 4,December,16,"$233,85","$234,00"
529,3,2025,Qtr 4,December,23,"$233,85","$234,00"
529,4,2025,Qtr 4,December,30,"$233,85","$234,00"
529,5,2026,Qtr 1,January,6,"$233,85","$234,00"
529,6,2026,Qtr 1,January,13,"$233,85","$233,85"
529,7,2026,Qtr 1,January,20,"$233,85","$0,00"
529,8,2026,Qtr 1,January,27,"$233,85","$0,00"
529,9,2026,Qtr 1,February,3,"$233,85","$0,00"
529,10,2026,Qtr 1,February,10,"$233,85","$0,00"
529,11,2026,Qtr 1,February,17,"$233,85","$0,00"
529,12,2026,Qtr 1,February,24,"$233,85","$0,00"
529,13,2026,Qtr 1,March,3,"$233,85","$0,00"
529,14,2026,Qtr 1,March,10,"$233,85","$0,00"
529,15,2026,Qtr 1,March,17,"$233,85","$0,00"
529,16,2026,Qtr 1,March,24,"$233,85","$0,00"
529,17,2026,Qtr 1,March,31,"$233,85","$0,00"
529,18,2026,Qtr 2,April,7,"$233,85","$0,00"
529,19,2026,Qtr 2,April,14,"$233,85","$0,00"
529,20,2026,Qtr 2,April,21,"$233,85","$0,00"
529,21,2026,Qtr 2,April,28,"$233,85","$0,00"
529,22,2026,Qtr 2,May,5,"$233,85","$0,00"
529,23,2026,Qtr 2,May,12,"$233,85","$0,00"
529,24,2026,Qtr 2,May,19,"$233,85","$0,00"
529,25,2026,Qtr 2,May,26,"$233,85","$0,00"
529,26,2026,Qtr 2,June,2,"$233,85","$0,00"
530,0,2025,Qtr 4,December,15,"$600,00","$600,00"
530,1,2025,Qtr 4,December,22,"$490,24","$492,00"
530,2,2025,Qtr 4,December,29,"$490,24","$492,00"
530,3,2026,Qtr 1,January,5,"$490,24","$492,00"
530,4,2026,Qtr 1,January,12,"$490,24","$490,24"
530,5,2026,Qtr 1,January,19,"$490,24","$492,00"
530,6,2026,Qtr 1,January,26,"$490,24","$492,00"
530,7,2026,Qtr 1,February,2,"$490,24","$492,00"
530,8,2026,Qtr 1,February,9,"$490,24","$492,00"
530,9,2026,Qtr 1,February,16,"$490,24","$492,00"
530,10,2026,Qtr 1,February,23,"$490,24","$490,24"
530,11,2026,Qtr 1,March,2,"$490,24","$0,00"
530,12,2026,Qtr 1,March,9,"$490,24","$0,00"
530,13,2026,Qtr 1,March,16,"$490,24","$0,00"
530,14,2026,Qtr 1,March,23,"$490,24","$0,00"
530,15,2026,Qtr 1,March,30,"$490,24","$0,00"
530,16,2026,Qtr 2,April,6,"$490,24","$0,00"
530,17,2026,Qtr 2,April,13,"$490,24","$0,00"
530,18,2026,Qtr 2,April,20,"$490,24","$0,00"
530,19,2026,Qtr 2,April,27,"$490,24","$0,00"
530,20,2026,Qtr 2,May,4,"$490,24","$0,00"
530,21,2026,Qtr 2,May,11,"$490,24","$0,00"
530,22,2026,Qtr 2,May,18,"$490,24","$0,00"
530,23,2026,Qtr 2,May,25,"$490,24","$0,00"
530,24,2026,Qtr 2,June,1,"$490,24","$0,00"
531,0,2025,Qtr 2,June,13,"$1249,00","$1249,00"
531,1,2025,Qtr 2,June,20,"$227,33","$227,00"
531,2,2025,Qtr 2,June,27,"$227,33","$227,00"
531,3,2025,Qtr 3,July,4,"$227,33","$227,00"
531,4,2025,Qtr 3,July,11,"$227,33","$227,00"
531,5,2025,Qtr 3,July,18,"$227,33","$227,00"
531,6,2025,Qtr 3,July,25,"$227,33","$227,00"
531,7,2025,Qtr 3,August,1,"$227,33","$227,00"
531,8,2025,Qtr 3,August,8,"$227,33","$227,00"
531,9,2025,Qtr 3,August,15,"$227,33","$227,00"
531,10,2025,Qtr 3,August,22,"$227,33","$227,00"
531,11,2025,Qtr 3,August,29,"$227,33","$227,00"
531,12,2025,Qtr 3,September,5,"$227,33","$227,00"
531,13,2025,Qtr 3,September,12,"$227,33","$227,33"
531,14,2025,Qtr 3,September,19,"$227,33","$227,00"
531,15,2025,Qtr 3,September,26,"$227,33","$227,00"
531,16,2025,Qtr 4,October,3,"$227,33","$227,00"
